Group,Part Number,Known As,Description,Reco,Hold,Quar,RECOLEICS,HoldLeics,QuarLeics,Thorn,ExtLeics,MTS,Ryr,May,Apr,Mar,Feb,Jan,Dec,Nov,Oct,Sep,Aug,Jul,Jun,Min,Max,Range
TURB,RCT31100R,825834-5006S,Subaru Levorg 1.6p 168hp 2015> Reman Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,REMAN
TURB,RCT31100REB,825834-5006S-REB,Subaru Levorg 1.6p 168hp 2015> REBUILT Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REB
TURB,RCT31101BNU,825875-5004S-BNU,Toyota Truck 13.0d 440hp 2015> NEW Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU
TURB,RCT31101BNU-OEM,825875-5004S-BNU-OEM,Toyota Truck 13.0d 440hp 2015> New OE Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU-OEM
OLDUNIT,RCT31101OU,825875-5004S-OU,825875-5004S Old Core Unit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TURB,RCT31101R,825875-5004S,Toyota Truck 13.0d 440hp 2015> Reman Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,REMAN
TURB,RCT31101REB,825875-5004S-REB,Toyota Truck 13.0d 440hp 2015> REBUILT Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REB
TURB,RCT31102BNU,825875-5013S-BNU,Toyota Truck 13.0d 439hp 2015> NEW Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU
TURB,RCT31102BNU-OEM,825875-5013S-BNU-OEM,Toyota Truck 13.0d 439hp 2015> New OE Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU-OEM
OLDUNIT,RCT31102OU,825875-5013S-OU,825875-5013S Old Core Unit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TURB,RCT31102R,825875-5013S,Toyota Truck 13.0d 439hp 2015> Reman Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,REMAN
TURB,RCT31102REB,825875-5013S-REB,Toyota Truck 13.0d 439hp 2015> REBUILT Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REB
OLDUNIT,RCT31066OU,820021-5001S-OU,820021-5001S Old Core Unit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TURB,RCT31066R,820021-5002S,BMW 118i 1.6p 134hp 2010> Reman Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,REMAN
TURB,RCT31066REB,820021-5001S-REB,BMW 118i 1.6p 134hp 2010> REBUILT Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REB
TURB,RCT31067BNU,820803-5004S-BNU,JI Case Tractor 12.9d 700hp 2013> NEW Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU
TURB,RCT31067BNU-OEM,820803-5004S-BNU-OEM,JI Case Tractor 12.9d 700hp 2013> New OE Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU-OEM
OLDUNIT,RCT31067OU,820803-5004S-OU,820803-5004S Old Core Unit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TURB,RCT31067R,820803-5004S,JI Case Tractor 12.9d 700hp 2013> Reman Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,REMAN
TURB,RCT31067REB,820803-5004S-REB,JI Case Tractor 12.9d 700hp 2013> REBUILT Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REB
TURB,RCT31068BNU,821479-5003S-BNU,Porsche Panamera 3.0d 296hp 2013> NEW Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU
TURB,RCT31068BNU-OEM,821479-5003S-BNU-OEM,Porsche Panamera 3.0d 296hp 2013> New OE Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU-OEM
OLDUNIT,RCT31068OU,821479-5003S-OU,821479-5003S Old Core Unit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TURB,RCT31068R,821479-5003S,Porsche Panamera 3.0d 296hp 2013> Reman Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,REMAN
TURB,RCT31068REB,821479-5003S-REB,Porsche Panamera 3.0d 296hp 2013> REBUILT Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REB
TURB,RCT31069BNU,821613-5004S-BNU,BMW 550i 4.4d 402hp 2012> NEW Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU
TURB,RCT31069BNU-OEM,821613-5004S-BNU-OEM,BMW 550i 4.4d 402hp 2012> New OE Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU-OEM
OLDUNIT,RCT31069OU,821613-5004S-OU,821613-5004S Old Core Unit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TURB,RCT31069R,821613-5004S,BMW 550i 4.4d 402hp 2012> Reman Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,REMAN
TURB,RCT31069REB,821613-5004S-REB,BMW 550i 4.4d 402hp 2012> REBUILT Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REB
TURB,RCT31070BNU,821770-5003Y-BNU,Cummins Truck 4.5d  NEW Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU
TURB,RCT31070BNU-OEM,821770-5003Y-BNU-OEM,Cummins Truck 4.5d  New OE Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU-OEM
OLDUNIT,RCT31070OU,821770-5003Y-OU,821770-5003Y Old Core Unit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TURB,RCT31070R,821770-5003Y,Cummins Truck 4.5d  Reman Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,REMAN
TURB,RCT31070REB,821770-5003Y-REB,Cummins Truck 4.5d  REBUILT Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REB
TURB,RCT31071BNU,821784-5004S-BNU,Jeep Renegade 2.0d 138hp 2014> NEW Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU
TURB,RCT31071BNU-OEM,821784-5004S-BNU-OEM,Jeep Renegade 2.0d 138hp 2014> New OE Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU-OEM
OLDUNIT,RCT31071OU,821784-5004S-OU,821784-5004S Old Core Unit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TURB,RCT31071R,821784-5004S,Jeep Renegade 2.0d 138hp 2014> Reman Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,REMAN
TURB,RCT31071REB,821784-5004S-REB,Jeep Renegade 2.0d 138hp 2014> REBUILT Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REB
TURB,RCT31072BNU,822051-5006S-BNU,VW Golf 2.0 d 181hp 2013> NEW Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU
TURB,RCT31072BNU-OEM,822051-5006S-BNU-OEM,VW Golf 2.0 d 181hp 2013> New OE Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU-OEM
OLDUNIT,RCT31072OU,822051-5006S-OU,822051-5006S Old Core Unit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TURB,RCT31072R,822051-5006S,VW Golf 2.0 d 181hp 2013> Reman Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,REMAN
TURB,RCT31072REB,822051-5006S-REB,VW Golf 2.0 d 181hp 2013> REBUILT Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REB
TURB,RCT31073BNU,,USE RCT30287BNU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
TURB,RCT31073BNU-OEM,,USE RCT30287BNU-OEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
OLDUNIT,RCT31073OU,822088-5009S-OU,822088-5009S Old Core Unit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TURB,RCT31073R,822088-5009S,USE RCT30287R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REMAN
TURB,RCT31073REB,822088-5009S-REB,USE RCT30287REB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REB
TURB,RCT31074BNU,822206-5003S-BNU,Scania Truck 9.3d 335hp 2014> NEW Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU
TURB,RCT31074BNU-OEM,822206-5003S-BNU-OEM,Scania Truck 9.3d 335hp 2014> New OE Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU-OEM
OLDUNIT,RCT31074OU,822206-5003S-OU,822206-5003S Old Core Unit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TURB,RCT31074R,822206-5003S,Scania Truck 9.3d 335hp 2014> Reman Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,REMAN
TURB,RCT31074REB,822206-5003S-REB,Scania Truck 9.3d 335hp 2014> REBUILT Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REB
TURB,RCT31075BNU,822206-5013S-BNU,Scania Truck 9.3d 340hp 2014> NEW Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU
TURB,RCT31075BNU-OEM,822206-5013S-BNU-OEM,Scania Truck 9.3d 340hp 2014> New OE Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU-OEM
OLDUNIT,RCT31075OU,822206-5013S-OU,822206-5013S Old Core Unit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TURB,RCT31075R,822206-5013S,Scania Truck 9.3d 340hp 2014> Reman Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,REMAN
TURB,RCT31075REB,822206-5013S-REB,Scania Truck 9.3d 340hp 2014> REBUILT Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REB
TURB,RCT31076BNU,822206-5016S-BNU,Scania Truck 9.3d 2020> NEW Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU
TURB,RCT31076BNU-OEM,822206-5016S-BNU-OEM,Scania Truck 9.3d 2020> New OE Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU-OEM
OLDUNIT,RCT31076OU,822206-5016S-OU,822206-5016S Old Core Unit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TURB,RCT31076R,822206-5016S,Scania Truck 9.3d 2020> Reman Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,REMAN
TURB,RCT31076REB,822206-5016S-REB,Scania Truck 9.3d 2020> REBUILT Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REB
TURB,RCT31077BNU,822267-5001S-BNU,Smart Fortwo 0.9p 90hp 2015> NEW Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU
TURB,RCT31077BNU-OEM,822267-5001S-BNU-OEM,Smart Fortwo 0.9p 90hp 2015> New OE Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU-OEM
OLDUNIT,RCT31077OU,822267-5001S-OU,822267-5001S Old Core Unit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TURB,RCT31077R,822267-5001S,Smart Fortwo 0.9p 90hp 2015> Reman Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,REMAN
TURB,RCT31077REB,822267-5001S-REB,Smart Fortwo 0.9p 90hp 2015> REBUILT Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REB
TURB,RCT31078BNU,822751-5005S-BNU,Jeep Renegade 2.0d 168hp 2015> NEW Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU
TURB,RCT31078BNU-OEM,822751-5005S-BNU-OEM,Jeep Renegade 2.0d 168hp 2015> New OE Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU-OEM
OLDUNIT,RCT31078OU,822751-5005S-OU,822751-5005S Old Core Unit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TURB,RCT31078R,822751-5005S,Jeep Renegade 2.0d 168hp 2015> Reman Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,REMAN
TURB,RCT31078REB,822751-5005S-REB,Jeep Renegade 2.0d 168hp 2015> REBUILT Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REB
TURB,RCT31079BNU,823108-5012S-BNU,Caterpillar Industrial 255hp NEW Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU
TURB,RCT31079BNU-OEM,823108-5012S-BNU-OEM,Caterpillar Industrial 255hp New OE Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU-OEM
OLDUNIT,RCT31079OU,823108-5012S-OU,823108-5012S Old Core Unit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TURB,RCT31079R,823108-5012S,Caterpillar Industrial 255hp Reman Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,REMAN
TURB,RCT31079REB,823108-5012S-REB,Caterpillar Industrial 255hp REBUILT Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REB
TURB,RCT31080BNU,823233-5001S-BNU,Audi A8 3.0d 247hp 2014> NEW Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU
TURB,RCT31080BNU-OEM,823233-5001S-BNU-OEM,Audi A8 3.0d 247hp 2014> New OE Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU-OEM
OLDUNIT,RCT31080OU,823233-5001S-OU,823233-5001S Old Core Unit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TURB,RCT31080R,823233-5001S,Audi A8 3.0d 247hp 2014> Reman Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,REMAN
TURB,RCT31080REB,823233-5001S-REB,Audi A8 3.0d 247hp 2014> REBUILT Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REB
TURB,RCT31081BNU,823544-5002S-BNU,Hino Motors Ranger 7.7d 260hp 2015> NEW Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU
TURB,RCT31081BNU-OEM,823544-5002S-BNU-OEM,Hino Motors Ranger 7.7d 260hp 2015> New OE Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU-OEM
OLDUNIT,RCT31081OU,823544-5002S-OU,823544-5002S Old Core Unit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TURB,RCT31081R,823544-5002S,Hino Motors Ranger 7.7d 260hp 2015> Reman Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,REMAN
TURB,RCT31081REB,823544-5002S-REB,Hino Motors Ranger 7.7d 260hp 2015> REBUILT Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REB
TURB,RCT31082BNU,823547-5003S-BNU,Hino Motors Ranger 7.7d 284hp 2014> NEW Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU
TURB,RCT31082BNU-OEM,823547-5003S-BNU-OEM,Hino Motors Ranger 7.7d 284hp 2014> New OE Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU-OEM
OLDUNIT,RCT31082OU,823547-5003S-OU,823547-5003S Old Core Unit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TURB,RCT31082R,823547-5003S,Hino Motors Ranger 7.7d 284hp 2014> Reman Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,REMAN
TURB,RCT31082REB,823547-5003S-REB,Hino Motors Ranger 7.7d 284hp 2014> REBUILT Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REB
TURB,RCT31083BNU,823547-5004S-BNU,Hino Motors Truck 7.7d 282hp 2014> NEW Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU
TURB,RCT31083BNU-OEM,823547-5004S-BNU-OEM,Hino Motors Truck 7.7d 282hp 2014> New OE Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU-OEM
OLDUNIT,RCT31083OU,823547-5004S-OU,823547-5004S Old Core Unit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TURB,RCT31083R,823547-5004S,Hino Motors Truck 7.7d 282hp 2014> Reman Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,REMAN
TURB,RCT31083REB,823547-5004S-REB,Hino Motors Truck 7.7d 282hp 2014> REBUILT Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REB
TURB,RCT31084BNU,823547-5007S-BNU,Hino Motors Ranger 7.7d 2019> NEW Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU
TURB,RCT31084BNU-OEM,823547-5007S-BNU-OEM,Hino Motors Ranger 7.7d 2019> New OE Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU-OEM
OLDUNIT,RCT31084OU,823547-5007S-OU,823547-5007S Old Core Unit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TURB,RCT31084R,823547-5007S,Hino Motors Ranger 7.7d 2019> Reman Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,REMAN
TURB,RCT31084REB,823547-5007S-REB,Hino Motors Ranger 7.7d 2019> REBUILT Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REB
TURB,RCT31085BNU,823547-5008S-BNU,Hino Motors Ranger 7.7d 2019> NEW Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU
TURB,RCT31085BNU-OEM,823547-5008S-BNU-OEM,Hino Motors Ranger 7.7d 2019> New OE Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU-OEM
OLDUNIT,RCT31085OU,823547-5008S-OU,823547-5008S Old Core Unit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TURB,RCT31085R,823547-5008S,Hino Motors Ranger 7.7d 2019> Reman Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,REMAN
TURB,RCT31085REB,823547-5008S-REB,Hino Motors Ranger 7.7d 2019> REBUILT Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REB
TURB,RCT31086BNU,823631-5002S-BNU,Mercedes Sprinter 2.2d 107hp 2005> NEW Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU
TURB,RCT31086BNU-OEM,823631-5002S-BNU-OEM,Mercedes Sprinter 2.2d 107hp 2005> New OE Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU-OEM
OLDUNIT,RCT31086OU,823631-5002S-OU,823631-5002S Old Core Unit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TURB,RCT31086R,823631-5002S,Mercedes Sprinter 2.2d 107hp 2005> Reman Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,REMAN
TURB,RCT31086REB,823631-5002S-REB,Mercedes Sprinter 2.2d 107hp 2005> REBUILT Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REB
TURB,RCT31087BNU,823665-5009S-BNU,Hyundai Various 2.5d 168hp NEW Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU
TURB,RCT30397REB,888580-5001S-REB,AUDI VW 3.0d 254hp 2016> REBUILT Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REB
TURB,RCT30398BNU-OEM,785828-5001S-BNU-OEM,Perkins Industrial 4.0d 143hp 2006> New OE Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU-OEM
OLDUNIT,RCT30398OU,785828-5001S-OU,785828-5001S Old Core Unit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TURB,RCT30398REB,785828-5001S-REB,Perkins Industrial 4.0d 143hp 2006> REBUILT Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REB
TURB,RCT30399REB,466644-5001S-REB,Ford Escord RS 1.6p 132hp 1984-1991 REBUILT Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REB
TURB,RCT30400BNU-OEM,762931-5001S-BNU-OEM,JCB Construction 4.4d 101bhp 2005-2006 New OEM Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU-OEM
TURB,RCT30401BNU-OEM,827153-5002S-BNU-OEM,JLR SDV6 3.0d 295hp 2015> New OE Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU-OEM
OLDUNIT,RCT30401OU,827153-5002S-OU,827153-5002S Old Core Unit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TURB,RCT30401R,827153-5002S,JLR SDV6 3.0d 295hp 2015> Remanufactured Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,REMAN
TURB,RCT30402BNU-OEM,824756-5006S-BNU-OEM,JLR SDV6 3.0d 295hp 2015> New OE Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU-OEM
OLDUNIT,RCT30402OU,824756-5006S-OU,824756-5006S Old Core Unit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TURB,RCT30402R,824756-5006S,JLR SDV6 3.0d 295hp 2015> Remanufactured Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,REMAN
TURB,RCT30403BNU,879542-5004S-BNU,Citroen Peugeot Fiat 2.3d 177hp 2019> Brand New Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BNU
TURB,RCT30403BNU-OEM,879542-5004S-BNU-OEM,Citroen Peugeot Fiat 2.3d 177hp 2019> New OEM Turbo,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,0,0,0,0,0,1,BNU-OEM
OLDUNIT,RCT30403OU,879542-5004S-OU,879542-5004S Old Core Unit,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CHRA,RCT30397CHRA,888580-5001S-CHRA,888580-5001S CHRA,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,
OLDUNIT,RCT30397OU,888580-5001S-OU,888580-5001S Old Core Unit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
OLDUNIT,RCT30404OU,755310-5001S-OU,755310-5001S Old Core Unit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TURB,RCT30404R,755310-5001S,Iveco 4.0d 184hp 135KW 2006- Reman Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,REMAN
TURB,RCT30395REB,850326-5001S-REB,Volvo 2.0d 120-150hp 2013> REBUILT Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REB
TURB,RCT30389REB,836264-5001S-REB,Volvo S60 V40  V60 2.0d 120hp 2015> REBUILT Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REB
